PROCESS_DATE|TRANSACT_DATE|SUPPLIER_NO|SUPPLIER_NAME|STORE_NO|STORE_NAME|CLASS|DEPT|GROUP|BRAND|WORLD|COLOUR|SIZE|ITEM|BARCODE|QTY|ITEM_PRICE|GROSS_AMT|DISC_AUTO|DISC_PROMO|DISC_EMPLOYEE|DISC_FREE_ITEM|DISC_STRUK|DISC_PCT|NET_AMT|POS_NO|TRANSACT_NO|TRANSACT_LINE_NO
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|333|"Manado Town Sq MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|33|45207749|616256024433|1|349000|349000|0|0|0|0|0|0|349000|02047|8844|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|263|"Mega Mall TC Manado"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|38|45207650|618069027238|1|250000|250000|0|0|0|0|0|0|250000|02013|3276|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|263|"Mega Mall TC Manado"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|45207623|618069017229|1|250000|250000|0|0|0|0|0|0|250000|02013|3155|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|419|"Pakuwon MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|32|45207561|618029043232|1|290000|290000|0|0|0|0|0|0|290000|01009|9284|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|261|"Plaza Medan Fair TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|32|45207436|616256023332|1|349000|349000|0|0|0|0|0|0|349000|01007|3556|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|263|"Mega Mall TC Manado"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|32|45207436|616256023332|1|349000|349000|0|0|0|0|0|0|349000|02014|3723|4
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|314|"Epicentrum MAL MTR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|29|45207427|616256024429|1|349000|349000|0|0|0|0|0|0|349000|02008|2393|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|227|"Sidoarjo Town Sq MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|GREY|29|45207418|616256023929|1|349000|349000|0|0|0|0|0|0|349000|01016|2029|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|261|"Plaza Medan Fair TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|27|45207409|618069017227|1|250000|250000|0|0|0|0|0|0|250000|01045|3661|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|387|"Manhattan MAL Medan"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|31|45207249|616256023331|1|349000|349000|0|0|0|0|0|0|349000|03067|1151|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|318|"Indramayu MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|33|45181464|580023038033|1|659000|659000|197700|0|0|0|0|30|461300|02026|1173|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|300|"Lippo MAL LLG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|31|45181446|580023036031|1|659000|659000|197700|0|0|0|0|30|461300|01005|3488|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|318|"Indramayu MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|40|45181204|580023048040|1|699000|699000|209700|0|0|0|0|30|489300|03024|1139|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|300|"Lippo MAL LLG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|34|45180992|580023038034|1|659000|659000|659000|0|0|0|0|100|0|01005|3488|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|649|"Galeria MAL Yogya"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|27|32312220|617132072027|1|599000|599000|0|419000|0|0|0|69.9|180000|80206|4101|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|326|"Lippo PLZ MAL Jember"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|YELLOW|L|28925200|113491011703|1|529000|529000|158700|0|0|0|0|30|370300|03034|641|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|367|"Jayapura MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|YELLOW|L|28925200|113491011703|1|529000|529000|158700|0|0|0|0|30|370300|02005|9016|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|241|"BIG MAL Samarinda"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|33|28355924|617112087233|1|290000|290000|0|0|0|0|0|0|290000|02006|1783|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|261|"Plaza Medan Fair TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|33|28355924|617112087233|1|290000|290000|0|0|0|0|0|0|290000|80133|8977|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|293|"Royal Plaza TC SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|33|28355924|617112087233|1|290000|290000|0|0|0|0|0|0|290000|01003|4663|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|419|"Pakuwon MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|33|28355924|617112087233|1|290000|290000|0|0|0|0|0|0|290000|01012|9041|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|653|"Lippo MAL Cikarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|27|28355746|617112047227|1|290000|290000|0|0|0|0|0|0|290000|02010|8118|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|653|"Lippo MAL Cikarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|27|28355746|617112047227|1|290000|290000|0|0|0|0|0|0|290000|01007|8133|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|326|"Lippo PLZ MAL Jember"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|30|28355684|617112047230|1|290000|290000|0|0|0|0|0|0|290000|03026|196|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|523|"Tunjungan MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|30|28355684|617112047230|1|290000|290000|0|0|0|0|0|0|290000|04043|470|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|415|"Plaza MAL Madiun"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|30|28355684|617112047230|1|290000|290000|0|0|0|0|0|0|290000|01002|6100|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|241|"BIG MAL Samarinda"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|34|28355488|617112087234|1|290000|290000|0|0|0|0|0|0|290000|02006|1546|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|282|"Pakuwon Mall Jogja"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|34|28355488|617112087234|1|290000|290000|0|0|0|0|0|0|290000|01017|3954|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|388|"Suncity MAL Madiun"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|34|28355488|617112087234|1|290000|290000|0|0|0|0|0|0|290000|02020|3711|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|511|"Arion MAL Jakarta"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|34|28355488|617112087234|1|290000|290000|0|0|0|0|0|0|290000|02043|1200|4
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|419|"Pakuwon MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|34|28355488|617112087234|1|290000|290000|0|0|0|0|0|0|290000|01012|9046|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|446|"Ubertos MAL Bandung"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|32|28355291|620223023632|1|290000|290000|0|20000|0|0|0|6.9|270000|90225|657|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|221|"Panakkukang MAL MKS"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|28355059|617112047231|1|290000|290000|0|0|0|0|0|0|290000|02020|410|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|264|"Palu Grand MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|28355059|617112047231|1|290000|290000|0|0|0|0|0|0|290000|02012|4142|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|501|"Duta Plaza MAL DPR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|28355059|617112047231|1|290000|290000|0|0|0|0|0|0|290000|02031|3389|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|303|"Solo Square MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|38|28355040|617112087238|1|290000|290000|0|0|0|0|0|0|290000|80333|161|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|387|"Manhattan MAL Medan"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|38|28355040|617112087238|1|290000|290000|0|0|0|0|0|0|290000|03017|1242|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|296|"Serang MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|28354952|617112047229|1|290000|290000|0|0|0|0|0|0|290000|01055|3938|11
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|402|"Uptown Mall Semarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BROWN|31|28300607|618236023331|1|290000|290000|80000|0|0|0|0|27.6|210000|02008|2421|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|252|"Ambon City MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|30|28299816|618152012530|1|250000|250000|40000|0|0|0|0|16|210000|02032|7783|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|371|"Pondok Gede TC BKS"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|33|28299585|617029017233|1|290000|290000|80000|0|0|0|0|27.6|210000|72027|6756|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|275|"Mega MAL Batam"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|28|28299503|617029013828|1|290000|290000|80000|0|0|0|0|27.6|210000|02013|2315|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|619|"Plasa HS Klaten"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|28299290|618096013829|1|270000|270000|0|50000|0|0|0|18.5|220000|90235|7692|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|317|"Citimall Dumai"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|28299165|617029013831|1|290000|290000|80000|0|0|0|0|27.6|210000|01054|5588|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|275|"Mega MAL Batam"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|28299110|617029013829|1|290000|290000|80000|0|0|0|0|27.6|210000|02013|2315|6
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|266|"Lippo Puri MAL JKT"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|28|28297783|618112013228|1|399000|399000|0|0|0|0|0|0|399000|01024|5013|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|314|"Epicentrum MAL MTR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|28|28297783|618112013228|1|399000|399000|0|0|0|0|0|0|399000|02008|2393|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|233|"Bangkalan PLZ MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|30|28297701|618112013230|1|399000|399000|0|0|0|0|0|0|399000|01009|8317|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|352|"Sunrise MAL MJK"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|30|28297701|618112013230|1|399000|399000|0|0|0|0|0|0|399000|02028|5947|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|368|"Armada Sq MAL MGG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|30|28297701|618112013230|1|399000|399000|0|0|0|0|0|0|399000|01017|9995|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|415|"Plaza MAL Madiun"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|30|28297701|618112013230|1|399000|399000|0|0|0|0|0|0|399000|01033|5990|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|241|"BIG MAL Samarinda"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|32|28297685|618112013232|1|399000|399000|0|0|0|0|0|0|399000|02012|1384|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|367|"Jayapura MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|WHITE|XL|73313616|212003074504|1|319000|319000|220000|0|0|0|0|69|99000|02008|9247|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|537|"Johar Plaza TC JMR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|M|65659910|102035015102|1|359000|359000|0|174500|0|0|0|48.6|184500|80241|2810|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|371|"Pondok Gede TC BKS"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|64834679|618129027229|1|270000|270000|0|0|0|0|0|0|270000|81274|1449|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|368|"Armada Sq MAL MGG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|33|64834384|618129037233|1|270000|270000|0|0|0|0|0|0|270000|80142|4102|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|419|"Pakuwon MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|34|64834277|618129037234|1|270000|270000|0|0|0|0|0|0|270000|01009|9555|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|221|"Panakkukang MAL MKS"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|30|62773079|618129043230|1|270000|270000|0|0|0|0|0|0|270000|02021|779|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|221|"Panakkukang MAL MKS"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|27|62773051|618129043227|1|270000|270000|0|0|0|0|0|0|270000|02012|307|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|255|"Malang Town Sq TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|29|62773042|618129043229|1|270000|270000|0|0|0|0|0|0|270000|02014|9568|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|375|"Ekalokasari MAL BGR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|62773015|618129053236|1|270000|270000|0|0|0|0|0|0|270000|80202|460|6
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|387|"Manhattan MAL Medan"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|62773015|618129053236|1|270000|270000|0|0|0|0|0|0|270000|03017|1242|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|401|"Citimal Cianjur 2"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|34|62772945|618129053234|1|270000|270000|0|0|0|0|0|0|270000|01005|8020|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|503|"Matahari HS Magelang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|34|62772945|618129053234|1|270000|270000|0|0|0|0|0|0|270000|02011|407|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|282|"Pakuwon Mall Jogja"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|33|62772892|618129053233|1|270000|270000|0|0|0|0|0|0|270000|01002|4170|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|503|"Matahari HS Magelang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|33|62772892|618129053233|1|270000|270000|0|0|0|0|0|0|270000|01002|107|7
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|375|"Ekalokasari MAL BGR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|38|62772838|618129053238|1|270000|270000|0|0|0|0|0|0|270000|02015|823|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|677|"Grage MAL Cirebon"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|38|62772838|618129053238|1|270000|270000|0|0|0|0|0|0|270000|02017|9312|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|473|"Gress MAL Gresik"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|WHITE|M|53671437|207011160102|1|169000|169000|0|0|0|0|0|0|169000|02025|7738|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|536|"Kudus BZR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|WHITE|M|53671437|207011160102|1|169000|169000|0|0|0|0|0|0|169000|01009|470|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|289|"Paragon City MAL SMG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|WHITE|XL|53670867|207011170104|1|169000|169000|0|0|0|0|0|0|169000|02014|4409|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|473|"Gress MAL Gresik"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|GREY|M|53670509|207011173902|1|169000|169000|0|0|0|0|0|0|169000|02025|7738|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|263|"Mega Mall TC Manado"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|29|53611242|640184013829|1|449000|449000|134700|0|0|0|0|30|314300|02015|3328|2
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|254|"Cibinong MAL BGR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|38|53611171|640184013838|1|449000|449000|134700|0|0|0|0|30|314300|02034|8341|3
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|453|"Supermal Karawaci"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|38|53611171|640184013838|1|449000|449000|134700|0|0|0|0|30|314300|02006|6913|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|453|"Supermal Karawaci"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|53610789|640184013836|1|449000|449000|134700|0|0|0|0|30|314300|02022|7062|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|273|"SKA MAL Pekanbaru"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|34|53610734|616182013134|1|299000|299000|0|0|0|0|0|0|299000|03064|7314|5
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|523|"Tunjungan MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|34|53610734|616182013134|1|299000|299000|0|0|0|0|0|0|299000|04041|568|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|655|"Millennium Mall JKT"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|31|53610707|616182013131|1|299000|299000|0|0|0|0|0|0|299000|03024|3653|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|227|"Sidoarjo Town Sq MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|WHITE|M|53610663|207011040102|1|169000|169000|0|0|0|0|0|0|169000|01020|2043|1
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|233|"Bangkalan PLZ MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|WHITE|M|53610663|207011040102|1|169000|169000|0|0|0|0|0|0|169000|01006|8225|4
07-03-2025|07-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|536|"Kudus BZR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|GREEN|M|53610332|122976015002|1|259000|259000|0|0|0|0|0|0|259000|01001|561|2
