PROCESS_DATE|TRANSACT_DATE|SUPPLIER_NO|SUPPLIER_NAME|STORE_NO|STORE_NAME|CLASS|DEPT|GROUP|BRAND|WORLD|COLOUR|SIZE|ITEM|BARCODE|QTY|ITEM_PRICE|GROSS_AMT|DISC_AUTO|DISC_PROMO|DISC_EMPLOYEE|DISC_FREE_ITEM|DISC_STRUK|DISC_PCT|NET_AMT|POS_NO|TRANSACT_NO|TRANSACT_LINE_NO
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|453|"Supermal Karawaci"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|02022|5577|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|453|"Supermal Karawaci"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|02022|3298|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|523|"Tunjungan MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|04060|6167|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|523|"Tunjungan MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|01076|6827|4
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|523|"Tunjungan MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|04105|9764|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|536|"Kudus BZR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|01012|1956|4
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|536|"Kudus BZR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|01003|1845|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|555|"Metmal Bekasi"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|01046|4002|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|563|"Plaza Malioboro"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|02014|137|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|567|"Delta PLZ MAL SBY"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|80331|9792|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|571|"Ciputra MAL Jakarta"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|2|290000|580000|0|0|0|0|0|0|580000|03019|5716|3
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|595|"BIP MAL Bandung"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|82319|2167|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|595|"BIP MAL Bandung"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|82319|2147|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|653|"Lippo MAL Cikarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|02014|466|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|673|"Daan Mogot MAL JKT"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|80541|9224|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|673|"Daan Mogot MAL JKT"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|80541|9317|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|677|"Grage MAL Cirebon"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|02055|2229|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|697|"Plaza Pekalongan MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|01013|4216|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|804|"Matahari HS PWT"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|02015|8938|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|804|"Matahari HS PWT"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|36|79036932|617112103236|1|290000|290000|0|0|0|0|0|0|290000|06006|9177|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|269|"Depok Town Square TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|34|78780219|618105013134|1|499000|499000|319000|0|0|0|0|63.9|180000|01038|4892|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|443|"Citimall Prabumulih"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|28|78744848|617029167228|1|290000|290000|29000|0|0|0|0|10|261000|01012|7040|17
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|653|"Lippo MAL Cikarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|27|78048994|617029163827|1|290000|290000|0|0|0|0|0|0|290000|02011|536|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|255|"Malang Town Sq TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|38|76856918|616064027838|1|390000|390000|0|191000|0|0|0|49|199000|80176|7520|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|227|"Sidoarjo Town Sq MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|28|76771232|617030042028|1|469000|469000|140700|0|0|0|0|30|328300|01017|6085|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|269|"Depok Town Square TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|27|76644834|616105051527|1|469000|469000|289000|0|0|0|0|61.6|180000|02020|4922|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|269|"Depok Town Square TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|36|76644718|616105051536|1|469000|469000|289000|0|0|0|0|61.6|180000|02018|4948|8
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|290|"City MAL Palopo"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|76206610|618069012029|1|250000|250000|0|0|0|0|0|0|250000|02011|2550|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|296|"Serang MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|76206610|618069012029|1|250000|250000|0|0|0|0|0|0|250000|80291|456|3
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|300|"Lippo MAL LLG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|76206610|618069012029|1|250000|250000|0|0|0|0|0|0|250000|01003|4522|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|314|"Epicentrum MAL MTR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|76206610|618069012029|1|250000|250000|0|0|0|0|0|0|250000|80202|5409|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|358|"CSB MAL Cirebon"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|76206610|618069012029|1|250000|250000|0|0|0|0|0|0|250000|02045|1385|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|392|"Pacific MAL Tegal"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|29|76206610|618069012029|1|250000|250000|0|0|0|0|0|0|250000|01002|5435|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|443|"Citimall Prabumulih"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|30|76093582|618064013130|1|369000|369000|0|0|0|0|0|0|369000|01042|7121|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|507|"Int. Plaza TC PLG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|30|76093582|618064013130|1|369000|369000|0|0|0|0|0|0|369000|03023|3918|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|220|"MAL Kediri KDR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|76093135|618064011531|1|369000|369000|0|0|0|0|0|0|369000|01006|2330|8
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|296|"Serang MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|76093135|618064011531|1|369000|369000|0|0|0|0|0|0|369000|02015|7244|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|359|"Fest City MAL BDG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|76093135|618064011531|1|369000|369000|0|0|0|0|0|0|369000|02029|2191|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|503|"Matahari HS Magelang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|76093135|618064011531|1|369000|369000|0|0|0|0|0|0|369000|01014|3244|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|511|"Arion MAL Jakarta"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLUE|31|76093135|618064011531|1|369000|369000|0|0|0|0|0|0|369000|02043|2575|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|255|"Malang Town Sq TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|31|76091931|618064013131|1|369000|369000|0|0|0|0|0|0|369000|02020|3467|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|376|"Mitra Malang HS"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|31|76091931|618064013131|1|369000|369000|0|0|0|0|0|0|369000|77034|6266|4
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|619|"Plasa HS Klaten"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|31|76091931|618064013131|1|369000|369000|0|0|0|0|0|0|369000|02003|8610|7
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|653|"Lippo MAL Cikarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|31|76091931|618064013131|1|369000|369000|0|0|0|0|0|0|369000|02011|1650|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|255|"Malang Town Sq TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|76091833|618064013136|1|369000|369000|0|0|0|0|0|0|369000|02016|3202|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|326|"Lippo PLZ MAL Jember"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|76091833|618064013136|1|369000|369000|0|0|0|0|0|0|369000|03010|3611|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|443|"Citimall Prabumulih"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|76091833|618064013136|1|369000|369000|0|0|0|0|0|0|369000|01050|7163|5
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|447|"Cilegon Center TC"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|76091833|618064013136|1|369000|369000|0|0|0|0|0|0|369000|02010|8124|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|453|"Supermal Karawaci"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|76091833|618064013136|1|369000|369000|0|0|0|0|0|0|369000|02003|2321|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|555|"Metmal Bekasi"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|36|76091833|618064013136|1|369000|369000|0|0|0|0|0|0|369000|02018|749|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|254|"Cibinong MAL BGR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|L|75764144|409061015403|1|499000|499000|149700|0|0|0|0|30|349300|02011|1602|3
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|413|"Kediri Town Sq MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|L|75764144|409061015403|1|499000|499000|149700|0|0|0|0|30|349300|01029|3095|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|501|"Duta Plaza MAL DPR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|L|75764144|409061015403|1|499000|499000|149700|0|0|0|0|30|349300|02031|6091|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|382|"Citimall Baturaja"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|27|75342304|618202050227|1|250000|250000|0|0|0|0|0|0|250000|01011|1559|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|536|"Kudus BZR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|BLACK|27|75342304|618202050227|1|250000|250000|0|0|0|0|0|0|250000|01006|2269|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|258|"Mandau City TC DURI"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|"NAVY BLUE"|29|75341118|617029142029|1|290000|290000|80000|0|0|0|0|27.6|210000|01009|3645|3
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|294|"Jogja City MAL"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|32|75340431|618236041832|1|290000|290000|0|0|0|0|0|0|290000|02007|432|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|368|"Armada Sq MAL MGG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|32|75340431|618236041832|1|290000|290000|0|0|0|0|0|0|290000|01021|2732|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|375|"Ekalokasari MAL BGR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|32|75340431|618236041832|1|290000|290000|0|0|0|0|0|0|290000|80202|713|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|399|"Icon MAL Gresik"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|32|75340431|618236041832|1|290000|290000|0|0|0|0|0|0|290000|80501|2239|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|402|"Uptown Mall Semarang"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|KHAKI|32|75340431|618236041832|1|290000|290000|80000|0|0|0|0|27.6|210000|02014|3311|3
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|655|"Millennium Mall JKT"|T-SHIRT|"EMBA LADIES"|"YOUNG FASHION"|"EMBA LADIES"|"YOUNG FASHION"|WHITE|M|51752184|316011092802|1|429000|429000|128700|0|0|0|0|30|300300|04042|8004|3
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|523|"Tunjungan MAL SBY"|T-SHIRT|"EMBA LADIES"|"YOUNG FASHION"|"EMBA LADIES"|"LADIES CLASSIC"|BLACK|S|18649153|316030010101|1|349000|349000|104700|0|0|0|0|30|244300|03026|455|8
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|254|"Cibinong MAL BGR"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|-|-|94825702|2100948257028|1|290000|290000|0|0|0|0|0|0|290000|80103|1391|1
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|392|"Pacific MAL Tegal"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|-|-|94825702|2100948257028|1|250000|250000|0|0|0|0|0|0|250000|80140|4218|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|392|"Pacific MAL Tegal"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|-|-|94825702|2100948257028|1|250000|250000|0|0|0|0|0|0|250000|80130|4896|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|440|"Ciputra MAL TNG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|-|-|94825702|94825702|1|290000|290000|0|0|0|0|0|0|290000|80112|8648|2
09-03-2025|09-03-2025|951195|"KASIH KARUNIA SEJATI PT.-951195"|440|"Ciputra MAL TNG"|"T-SHIRT BASIC"|"EMBA JEANS"|"MEN YOUNG CASUAL"|"EMBA JEANS"|"MEN DENIM"|-|-|94825702|2100948257028|1|290000|290000|0|0|0|0|0|0|290000|80111|1867|2
